file_name,feature_x,feature_y,is_gan
074219.png,75,86,Yes
074223.png,127,88,Yes
074223.png,76,89,Yes
074225.png,76,91,Yes
074225.png,127,87,Yes
074225.png,134,13,Yes
074226.png,127,89,Yes
074226.png,75,90,Yes
074228.png,126,88,Yes
074228.png,77,89,Yes
074228.png,85,139,Yes
074234.png,126,83,Yes
074246.png,90,110,Yes
074246.png,74,90,Yes
074246.png,127,90,Yes
074246.png,99,129,Yes
074246.png,97,164,Yes
074263.png,123,91,Yes
074263.png,75,92,Yes
074263.png,116,138,Yes
074263.png,80,136,Yes
074264.png,127,89,Yes
074264.png,77,88,Yes
074266.png,74,86,Yes
074267.png,126,90,Yes
074267.png,77,91,Yes
074270.png,76,89,Yes
074270.png,126,88,Yes
074270.png,99,134,Yes
074270.png,97,168,Yes
074290.png,119,92,Yes
074290.png,78,84,Yes
074295.png,77,87,Yes
074295.png,127,86,Yes
074295.png,94,144,Yes
074298.png,127,89,Yes
074298.png,76,88,Yes
074298.png,10,140,Yes
074309.png,126,88,Yes
074309.png,114,28,Yes
074309.png,77,88,Yes
074309.png,98,135,Yes
074316.png,77,90,Yes
074316.png,126,86,Yes
074322.png,123,90,Yes
074322.png,77,90,Yes
074328.png,128,89,Yes
074339.png,81,138,Yes
074339.png,126,90,Yes
074339.png,76,91,Yes
074340.png,75,91,Yes
074340.png,128,89,Yes
074340.png,84,91,Yes
074353.png,123,88,Yes
074359.png,125,89,Yes
074362.png,127,90,Yes
074362.png,75,89,Yes
074362.png,174,96,Yes
074362.png,35,179,Yes
074369.png,106,127,Yes
074369.png,76,91,Yes
074369.png,128,89,Yes
074369.png,71,86,Yes
074369.png,112,140,Yes
074370.png,78,90,Yes
074370.png,125,87,Yes
074370.png,118,138,Yes
074370.png,80,138,Yes
074381.png,77,92,Yes
074381.png,101,141,Yes
074383.png,126,88,Yes
074383.png,75,87,Yes
074383.png,87,87,Yes
074385.png,128,88,Yes
074386.png,127,88,Yes
074386.png,78,89,Yes
074386.png,65,85,Yes
074389.png,88,135,Yes
074389.png,127,90,Yes
074389.png,75,90,Yes
074389.png,111,136,Yes
074391.png,78,87,Yes
074391.png,124,87,Yes
074391.png,100,152,Yes
074392.png,129,90,Yes
074392.png,75,91,Yes
074392.png,80,137,Yes
074395.png,87,134,Yes
074395.png,128,90,Yes
074395.png,119,133,Yes
074395.png,78,91,Yes
074400.png,125,87,Yes
074400.png,77,92,Yes
074400.png,97,129,Yes
074404.png,128,91,Yes
074406.png,126,87,Yes
074406.png,77,89,Yes
074406.png,84,84,Yes
074413.png,126,85,Yes
074413.png,77,91,Yes
074416.png,127,90,Yes
074416.png,183,90,Yes
074416.png,112,134,Yes
074416.png,76,90,Yes
074416.png,88,134,Yes
074416.png,87,167,Yes
074418.png,81,90,Yes
074418.png,127,91,Yes
074418.png,78,139,Yes
074419.png,106,119,Yes
074419.png,76,89,Yes
074419.png,127,87,Yes
074419.png,84,120,Yes
074419.png,114,140,Yes
074424.png,80,79,Yes
074426.png,43,26,Yes
074426.png,128,86,Yes
074426.png,77,88,Yes
074429.png,78,90,Yes
074439.png,126,90,Yes
074439.png,74,90,Yes
074439.png,79,139,Yes
074441.png,126,91,Yes
074441.png,76,88,Yes
074443.png,107,126,Yes
074443.png,126,88,Yes
074443.png,76,89,Yes
074448.png,83,87,Yes
074456.png,75,90,Yes
074456.png,126,89,Yes
074458.png,78,92,Yes
074458.png,126,84,Yes
074458.png,103,143,Yes
074460.png,126,89,Yes
074460.png,77,89,Yes
074460.png,79,137,Yes
074474.png,127,89,Yes
074474.png,75,88,Yes
074477.png,122,89,Yes
074477.png,76,90,Yes
074477.png,96,142,Yes
074477.png,106,22,Yes
074481.png,75,88,Yes
074481.png,125,87,Yes
074481.png,98,142,Yes
074484.png,83,139,Yes
074484.png,99,152,Yes
074487.png,75,88,Yes
074487.png,126,87,Yes
074487.png,98,148,Yes
074490.png,127,89,Yes
074490.png,76,89,Yes
074491.png,84,92,Yes
074491.png,127,90,Yes
074493.png,123,90,Yes
074493.png,80,88,Yes
074499.png,125,89,Yes
074499.png,76,90,Yes
074500.png,125,90,Yes
074500.png,77,89,Yes
074502.png,127,90,Yes
074502.png,81,144,Yes
074503.png,127,87,Yes
074503.png,75,88,Yes
074506.png,128,88,Yes
074506.png,74,89,Yes
074513.png,125,89,Yes
074513.png,74,88,Yes
074513.png,88,138,Yes
074516.png,77,90,Yes
074516.png,127,89,Yes
074533.png,127,89,Yes
074533.png,76,90,Yes
074533.png,127,74,Yes
074545.png,125,88,Yes
074545.png,75,89,Yes
074548.png,127,90,Yes
074548.png,74,88,Yes
074548.png,79,139,Yes
074550.png,127,90,Yes
074550.png,75,90,Yes
074553.png,125,92,Yes
074555.png,124,89,Yes
074555.png,75,89,Yes
074555.png,72,82,Yes
074555.png,93,79,Yes
074555.png,85,141,Yes
074555.png,105,141,Yes
074558.png,80,88,Yes
074558.png,84,72,Yes
074560.png,76,89,Yes
074560.png,126,91,Yes
074561.png,128,91,Yes
074564.png,128,89,Yes
074564.png,77,89,Yes
074564.png,84,141,Yes
074564.png,103,142,Yes
074566.png,75,88,Yes
074566.png,126,90,Yes
074566.png,79,137,Yes
074567.png,123,95,Yes
074568.png,126,88,Yes
074568.png,16,60,Yes
074568.png,76,89,Yes
074574.png,125,88,Yes
074574.png,78,88,Yes
074574.png,100,148,Yes
074579.png,121,85,Yes
074579.png,103,137,Yes
074579.png,73,89,Yes
074581.png,189,74,Yes
074581.png,126,89,Yes
074581.png,75,91,Yes
074582.png,128,89,Yes
074582.png,77,90,Yes
074582.png,65,81,Yes
074590.png,75,89,Yes
074590.png,127,88,Yes
074590.png,96,160,Yes
074590.png,105,146,Yes
074593.png,127,90,Yes
074593.png,78,91,Yes
074596.png,127,89,Yes
074596.png,96,128,Yes
074596.png,72,89,Yes
074596.png,125,87,Yes
074598.png,117,87,Yes
074598.png,97,140,Yes
074616.png,128,90,Yes
074616.png,75,88,Yes
074616.png,86,139,Yes
074619.png,76,89,Yes
074619.png,125,88,Yes
074619.png,101,121,Yes
074621.png,72,88,Yes
074621.png,124,90,Yes
074624.png,126,90,Yes
074624.png,76,89,Yes
074624.png,107,137,Yes
074628.png,76,88,Yes
074628.png,126,90,Yes
074629.png,86,136,Yes
074629.png,127,90,Yes
074629.png,80,91,Yes
074632.png,76,88,Yes
074632.png,126,89,Yes
074632.png,117,143,Yes
074637.png,89,90,Yes
074637.png,78,83,Yes
074639.png,128,85,Yes
074639.png,115,68,Yes
074639.png,108,147,Yes
074647.png,124,90,Yes
074647.png,74,90,Yes
074653.png,78,90,Yes
074653.png,128,90,Yes
074653.png,80,140,Yes
074656.png,127,88,Yes
074656.png,81,144,Yes
074658.png,125,89,Yes
074658.png,76,88,Yes
074663.png,125,88,Yes
074663.png,78,88,Yes
074664.png,127,90,Yes
074664.png,104,115,Yes
074665.png,75,88,Yes
074665.png,126,89,Yes
074665.png,86,145,Yes
074666.png,127,89,Yes
074666.png,76,89,Yes
074670.png,74,91,Yes
074670.png,78,80,Yes
074672.png,76,90,Yes
074672.png,126,89,Yes
074672.png,83,133,Yes
074682.png,73,88,Yes
074682.png,126,90,Yes
074682.png,81,134,Yes
074682.png,106,132,Yes
074688.png,126,88,Yes
074688.png,76,87,Yes
074688.png,115,147,Yes
074688.png,98,148,Yes
074689.png,11,25,Yes
074689.png,74,88,Yes
074689.png,127,87,Yes
074689.png,110,142,Yes
074693.png,127,89,Yes
074693.png,75,90,Yes
074702.png,127,90,Yes
074702.png,73,89,Yes
074708.png,76,88,Yes
074708.png,79,165,Yes
074708.png,126,88,Yes
074708.png,103,134,Yes
074713.png,125,87,Yes
074713.png,76,87,Yes
074720.png,78,89,Yes
074720.png,126,85,Yes
074720.png,106,143,Yes
074726.png,128,88,Yes
074726.png,77,88,Yes
074736.png,128,89,Yes
074736.png,76,88,Yes
074739.png,77,89,Yes
074739.png,128,87,Yes
074741.png,127,88,Yes
074741.png,74,89,Yes
074741.png,80,140,Yes
074753.png,126,88,Yes
074753.png,74,89,Yes
074755.png,77,87,Yes
074755.png,126,90,Yes
074759.png,82,88,Yes
074759.png,121,88,Yes
074761.png,127,86,Yes
074761.png,100,119,Yes
074761.png,76,90,Yes
074761.png,113,76,Yes
074761.png,108,140,Yes
074769.png,128,90,Yes
074769.png,75,91,Yes
074770.png,124,89,Yes
074770.png,103,140,Yes
074772.png,128,89,Yes
074772.png,74,89,Yes
074773.png,127,88,Yes
074773.png,76,88,Yes
074776.png,128,89,Yes
074776.png,75,89,Yes
074791.png,75,89,Yes
074791.png,126,86,Yes
074791.png,81,137,Yes
074791.png,117,137,Yes
074796.png,128,90,Yes
074796.png,77,90,Yes
074798.png,76,88,Yes
074798.png,127,87,Yes
074798.png,114,146,Yes
074800.png,125,89,Yes
074800.png,74,89,Yes
074801.png,124,89,Yes
074801.png,74,90,Yes
074802.png,127,90,Yes
074802.png,72,90,Yes
074802.png,117,142,Yes
074805.png,128,89,Yes
074805.png,76,89,Yes
074805.png,114,146,Yes
074808.png,124,90,Yes
074808.png,75,87,Yes
074808.png,89,145,Yes
074816.png,99,148,Yes
074816.png,74,66,Yes
074818.png,126,89,Yes
074818.png,75,90,Yes
074822.png,126,90,Yes
074822.png,74,91,Yes
074823.png,79,88,Yes
074823.png,121,86,Yes
074823.png,90,142,Yes
074825.png,126,87,Yes
074825.png,75,89,Yes
074827.png,126,89,Yes
074827.png,74,88,Yes
074827.png,112,142,Yes
074831.png,127,88,Yes
074831.png,76,89,Yes
074831.png,120,142,Yes
074836.png,102,118,Yes
074836.png,126,89,Yes
074836.png,75,91,Yes
074836.png,114,141,Yes
074845.png,70,88,Yes
074845.png,126,89,Yes
074847.png,126,88,Yes
074847.png,102,137,Yes
074847.png,76,87,Yes
074848.png,126,89,Yes
074848.png,82,89,Yes
074848.png,135,82,Yes
074853.png,126,89,Yes
074853.png,77,137,Yes
074853.png,79,89,Yes
074853.png,101,140,Yes
074855.png,127,89,Yes
074855.png,81,90,Yes
074856.png,127,90,Yes
074856.png,78,88,Yes
074856.png,94,70,Yes
074861.png,128,87,Yes
074862.png,81,87,Yes
074875.png,101,125,Yes
074875.png,78,89,Yes
074875.png,126,88,Yes
074877.png,76,87,Yes
074877.png,128,87,Yes
074877.png,105,141,Yes
074878.png,127,87,Yes
074878.png,99,134,Yes
074878.png,78,89,Yes
074878.png,100,149,Yes
074886.png,78,89,Yes
074886.png,126,89,Yes
074889.png,128,88,Yes
074889.png,76,87,Yes
074891.png,127,88,Yes
074891.png,77,88,Yes
074895.png,129,88,Yes
074895.png,78,89,Yes
074895.png,111,136,Yes
074895.png,94,136,Yes
074896.png,75,89,Yes
074896.png,127,90,Yes
074898.png,131,91,Yes
074898.png,79,142,Yes
074901.png,127,89,Yes
074901.png,72,87,Yes
074901.png,80,140,Yes
074902.png,127,88,Yes
074902.png,117,76,Yes
074906.png,125,88,Yes
074909.png,122,87,Yes
074909.png,80,88,Yes
074909.png,100,138,Yes
074911.png,77,91,Yes
074911.png,123,90,Yes
074911.png,82,60,Yes
074912.png,81,176,Yes
074912.png,90,134,Yes
074912.png,73,85,Yes
074919.png,123,88,Yes
074919.png,79,88,Yes
074928.png,76,90,Yes
074928.png,127,90,Yes
074928.png,103,23,Yes
074928.png,85,72,Yes
074946.png,127,89,Yes
074946.png,75,88,Yes
074947.png,126,89,Yes
074947.png,75,89,Yes
074952.png,133,85,Yes
074952.png,78,71,Yes
074962.png,127,89,Yes
074962.png,72,91,Yes
074962.png,86,140,Yes
074962.png,79,88,Yes
074962.png,102,142,Yes
074966.png,81,81,Yes
074971.png,127,87,Yes
074971.png,96,153,Yes
074971.png,94,111,Yes
074972.png,74,89,Yes
074972.png,126,87,Yes
074972.png,102,141,Yes
074973.png,124,89,Yes
074973.png,78,88,Yes
074973.png,86,27,Yes
074974.png,80,92,Yes
074974.png,126,89,Yes
074975.png,126,90,Yes
074977.png,125,84,Yes
074977.png,78,86,Yes
074983.png,127,89,Yes
074983.png,75,88,Yes
074983.png,98,146,Yes
074984.png,126,89,Yes
074984.png,75,86,Yes
074988.png,123,91,Yes
074988.png,78,87,Yes
074988.png,79,66,Yes
074988.png,131,91,Yes
074993.png,74,88,Yes
074993.png,124,90,Yes
075007.png,125,89,Yes
075007.png,74,89,Yes
075011.png,77,90,Yes
075011.png,95,124,Yes
075011.png,124,84,Yes
075015.png,77,89,Yes
075015.png,127,88,Yes
075015.png,97,148,Yes
075015.png,80,68,Yes
075017.png,123,90,Yes
075017.png,91,147,Yes
075018.png,78,87,Yes
075018.png,121,89,Yes
075024.png,124,87,Yes
075024.png,98,152,Yes
075025.png,123,87,Yes
075025.png,103,138,Yes
075027.png,126,90,Yes
075027.png,76,91,Yes
075031.png,75,89,Yes
075031.png,126,88,Yes
075034.png,125,89,Yes
075034.png,77,91,Yes
075044.png,127,91,Yes
075044.png,74,90,Yes
075044.png,121,136,Yes
075044.png,80,134,Yes
075048.png,125,92,Yes
075048.png,137,165,Yes
075048.png,74,90,Yes
075048.png,104,130,Yes
075048.png,98,127,Yes
075052.png,127,88,Yes
075052.png,75,87,Yes
075053.png,127,90,Yes
075053.png,74,91,Yes
075053.png,81,140,Yes
075057.png,125,89,Yes
075057.png,75,88,Yes
075063.png,76,90,Yes
075063.png,128,87,Yes
075063.png,104,135,Yes
075064.png,126,89,Yes
075064.png,75,88,Yes
075064.png,117,137,Yes
075064.png,107,113,Yes
075064.png,104,132,Yes
075065.png,124,91,Yes
075065.png,77,80,Yes
075073.png,127,87,Yes
075073.png,78,88,Yes
075073.png,115,181,Yes
075074.png,127,88,Yes
075074.png,107,146,Yes
075083.png,128,89,Yes
075083.png,77,90,Yes
075083.png,86,32,Yes
075083.png,68,84,Yes
075087.png,79,89,Yes
075087.png,123,90,Yes
075092.png,130,88,Yes
075092.png,65,91,Yes
075092.png,76,89,Yes
075098.png,79,89,Yes
075101.png,124,90,Yes
075101.png,77,89,Yes
075101.png,99,156,Yes
075102.png,124,90,Yes
075102.png,100,152,Yes
075102.png,79,89,Yes
075104.png,127,90,Yes
075104.png,89,138,Yes
075104.png,79,88,Yes
075107.png,128,88,Yes
075107.png,77,90,Yes
075107.png,100,185,Yes
075107.png,79,73,Yes
075111.png,75,88,Yes
075111.png,128,89,Yes
075112.png,126,88,Yes
075112.png,78,139,Yes
075112.png,76,89,Yes
075113.png,128,88,Yes
075113.png,77,88,Yes
075115.png,125,88,Yes
075115.png,77,90,Yes
075115.png,115,140,Yes
075115.png,85,140,Yes
075116.png,79,89,Yes
075116.png,127,86,Yes
075116.png,102,140,Yes
075117.png,77,89,Yes
075117.png,126,89,Yes
075122.png,127,89,Yes
075122.png,79,89,Yes
075122.png,83,145,Yes
075127.png,126,89,Yes
075127.png,78,90,Yes
075138.png,125,90,Yes
075138.png,76,88,Yes
075141.png,127,87,Yes
075141.png,77,90,Yes
075143.png,75,89,Yes
075143.png,125,89,Yes
075143.png,80,136,Yes
075143.png,114,138,Yes
075147.png,127,89,Yes
075147.png,73,89,Yes
075153.png,122,86,Yes
075153.png,116,68,Yes
075156.png,128,89,Yes
075156.png,74,90,Yes
075159.png,76,90,Yes
075159.png,123,91,Yes
075168.png,79,88,Yes
075168.png,120,86,Yes
075168.png,112,68,Yes
075169.png,125,89,Yes
075169.png,75,90,Yes
075172.png,75,88,Yes
075172.png,125,88,Yes
075173.png,126,88,Yes
075173.png,129,71,Yes
075173.png,76,88,Yes
075173.png,100,138,Yes
075175.png,127,89,Yes
075175.png,75,89,Yes
075175.png,115,144,Yes
075178.png,105,126,Yes
075178.png,125,89,Yes
075178.png,79,89,Yes
075178.png,101,145,Yes
075179.png,96,130,Yes
075179.png,79,89,Yes
075179.png,122,89,Yes
075188.png,126,90,Yes
075192.png,123,90,Yes
075192.png,107,145,Yes
075197.png,128,88,Yes
075197.png,76,89,Yes
075197.png,114,137,Yes
075203.png,80,87,Yes
075203.png,129,89,Yes
075203.png,78,72,Yes
075209.png,126,88,Yes
075209.png,74,89,Yes
075211.png,127,87,Yes
075211.png,77,84,Yes
075212.png,128,86,Yes
075212.png,77,90,Yes
075212.png,110,145,Yes
075213.png,127,88,Yes
075213.png,75,88,Yes
075213.png,110,140,Yes
075218.png,131,91,Yes
075219.png,125,85,Yes
075219.png,79,89,Yes
075219.png,118,69,Yes
075231.png,77,88,Yes
075231.png,127,87,Yes
075231.png,98,117,Yes
075231.png,100,134,Yes
075231.png,67,78,Yes
075234.png,123,71,Yes
075234.png,108,140,Yes
075237.png,76,89,Yes
075237.png,129,89,Yes
075238.png,126,89,Yes
075238.png,75,89,Yes
075245.png,123,87,Yes
075245.png,85,91,Yes
075245.png,91,145,Yes
075252.png,77,89,Yes
075252.png,125,92,Yes
075253.png,78,91,Yes
075253.png,126,88,Yes
075255.png,123,91,Yes
075255.png,77,88,Yes
075256.png,127,89,Yes
075257.png,76,90,Yes
075257.png,126,88,Yes
075266.png,128,87,Yes
075266.png,79,87,Yes
075275.png,75,89,Yes
075275.png,125,89,Yes
075280.png,126,90,Yes
075280.png,78,91,Yes
075280.png,88,142,Yes
075281.png,64,86,Yes
075281.png,85,142,Yes
075289.png,125,88,Yes
075289.png,74,88,Yes
075296.png,126,92,Yes
075296.png,77,87,Yes
075296.png,93,163,Yes
075297.png,124,89,Yes
075297.png,77,88,Yes
075299.png,82,87,Yes
075302.png,126,90,Yes
075302.png,75,89,Yes
075310.png,77,89,Yes
075310.png,124,89,Yes
075310.png,119,134,Yes
075310.png,120,138,Yes
075313.png,125,89,Yes
075313.png,77,89,Yes
075320.png,93,125,Yes
075327.png,75,88,Yes
075336.png,85,169,Yes
075336.png,78,90,Yes
075336.png,128,90,Yes
075336.png,109,144,Yes
075339.png,126,88,Yes
075339.png,98,145,Yes
075339.png,102,136,Yes
075339.png,75,89,Yes
075339.png,79,73,Yes
075360.png,127,88,Yes
075360.png,76,89,Yes
075360.png,116,146,Yes
075366.png,124,91,Yes
075366.png,74,92,Yes
075373.png,80,89,Yes
075373.png,126,89,Yes
075378.png,75,90,Yes
075378.png,127,88,Yes
075378.png,104,140,Yes
075382.png,129,89,Yes
075382.png,75,91,Yes
075382.png,79,139,Yes
075387.png,127,88,Yes
075387.png,75,87,Yes
075387.png,94,119,Yes
075390.png,128,90,Yes
075390.png,122,82,Yes
075397.png,76,90,Yes
075397.png,124,92,Yes
075399.png,77,88,Yes
075399.png,123,89,Yes
075405.png,127,91,Yes
075405.png,79,91,Yes
075405.png,80,68,Yes
075414.png,75,89,Yes
075414.png,129,87,Yes
075415.png,126,89,Yes
075415.png,75,90,Yes
075415.png,96,26,Yes
075422.png,75,88,Yes
075422.png,82,147,Yes
075426.png,125,90,Yes
075426.png,76,90,Yes
075426.png,83,131,Yes
075426.png,47,139,Yes
075430.png,76,89,Yes
075430.png,128,89,Yes
075430.png,79,138,Yes
075432.png,126,89,Yes
075432.png,96,115,Yes
075433.png,125,89,Yes
075433.png,75,88,Yes
075433.png,81,141,Yes
075433.png,66,82,Yes
075433.png,92,81,Yes
075434.png,126,89,Yes
075434.png,76,88,Yes
075440.png,124,91,Yes
075440.png,75,91,Yes
075445.png,76,91,Yes
075445.png,125,89,Yes
075445.png,85,137,Yes
075455.png,76,89,Yes
075455.png,127,88,Yes
075456.png,127,88,Yes
075456.png,78,88,Yes
075457.png,76,91,Yes
075457.png,95,38,Yes
075457.png,123,90,Yes
075468.png,108,122,Yes
075468.png,85,86,Yes
075472.png,124,92,Yes
075472.png,67,91,Yes
075472.png,75,91,Yes
075472.png,80,136,Yes
075472.png,123,85,Yes
075473.png,124,91,Yes
075473.png,73,91,Yes
075473.png,107,53,Yes
075473.png,91,139,Yes
075473.png,109,137,Yes
075478.png,76,89,Yes
075478.png,126,90,Yes
075480.png,75,88,Yes
075480.png,122,92,Yes
075480.png,85,79,Yes
075483.png,127,88,Yes
075483.png,76,87,Yes
075483.png,102,137,Yes
075486.png,78,135,Yes
075486.png,124,89,Yes
075486.png,73,89,Yes
075491.png,122,89,Yes
075491.png,80,90,Yes
075491.png,100,162,Yes
075491.png,103,145,Yes
075499.png,127,89,Yes
075499.png,76,89,Yes
075499.png,104,139,Yes
075501.png,126,89,Yes
075501.png,77,89,Yes
075501.png,102,140,Yes
075502.png,76,89,Yes
075502.png,128,89,Yes
075510.png,121,87,Yes
075527.png,188,20,Yes
075527.png,125,90,Yes
075527.png,74,90,Yes
075528.png,76,90,Yes
075528.png,127,88,Yes
075532.png,126,88,Yes
075532.png,81,89,Yes
075532.png,63,78,Yes
075533.png,128,89,Yes
075533.png,75,89,Yes
075533.png,119,142,Yes
075533.png,83,142,Yes
075536.png,85,92,Yes
075536.png,126,88,Yes
075536.png,77,91,Yes
075536.png,81,142,Yes
075542.png,129,90,Yes
075542.png,79,90,Yes
075544.png,77,90,Yes
075544.png,127,89,Yes
075544.png,109,142,Yes
075546.png,82,94,Yes
075555.png,126,88,Yes
075555.png,76,91,Yes
075562.png,128,89,Yes
075562.png,79,88,Yes
075562.png,116,83,Yes
075563.png,117,89,Yes
075576.png,78,91,Yes
075576.png,128,90,Yes
075576.png,84,136,Yes
075576.png,115,135,Yes
075581.png,76,90,Yes
075581.png,127,88,Yes
075581.png,114,139,Yes
075581.png,95,136,Yes
075591.png,75,89,Yes
075591.png,124,89,Yes
075596.png,127,90,Yes
075596.png,75,90,Yes
075600.png,128,87,Yes
075600.png,80,87,Yes
075600.png,90,38,Yes
075602.png,125,90,Yes
075602.png,76,90,Yes
075612.png,77,91,Yes
075612.png,80,140,Yes
075612.png,127,86,Yes
075612.png,113,139,Yes
075614.png,125,90,Yes
075614.png,83,140,Yes
075615.png,74,97,Yes
075615.png,127,89,Yes
075615.png,118,144,Yes
075615.png,83,141,Yes
075616.png,78,90,Yes
075616.png,125,89,Yes
075616.png,70,89,Yes
075619.png,78,89,Yes
075619.png,124,87,Yes
075619.png,96,121,Yes
075619.png,98,152,Yes
075621.png,127,89,Yes
075621.png,75,91,Yes
075624.png,122,86,Yes
075624.png,132,32,Yes
075625.png,127,89,Yes
075625.png,77,89,Yes
075626.png,126,89,Yes
075626.png,76,89,Yes
075634.png,126,90,Yes
075634.png,76,90,Yes
075637.png,76,89,Yes
075637.png,125,91,Yes
075637.png,86,142,Yes
075638.png,126,89,Yes
075638.png,76,90,Yes
075645.png,122,91,Yes
075645.png,132,87,Yes
075646.png,126,89,Yes
075646.png,74,89,Yes
075646.png,99,153,Yes
075649.png,124,87,Yes
075649.png,71,88,Yes
075653.png,75,89,Yes
075665.png,92,91,Yes
075665.png,87,147,Yes
075665.png,97,147,Yes
075668.png,123,87,Yes
075670.png,137,13,Yes
075670.png,126,87,Yes
075672.png,76,92,Yes
075672.png,125,90,Yes
075672.png,88,139,Yes
075672.png,72,82,Yes
075672.png,90,122,Yes
075688.png,75,91,Yes
075688.png,126,90,Yes
075694.png,33,70,Yes
075694.png,127,88,Yes
075694.png,76,89,Yes
075699.png,128,91,Yes
075699.png,75,90,Yes
075700.png,129,88,Yes
075700.png,78,89,Yes
075700.png,112,80,Yes
075700.png,84,26,Yes
075701.png,77,91,Yes
075701.png,125,87,Yes
075715.png,118,92,Yes
075719.png,126,89,Yes
075719.png,78,85,Yes
075719.png,137,88,Yes
075727.png,127,87,Yes
075727.png,75,89,Yes
075733.png,77,90,Yes
075733.png,124,88,Yes
075733.png,113,25,Yes
075735.png,77,89,Yes
075735.png,128,89,Yes
075740.png,124,90,Yes
075740.png,105,136,Yes
075740.png,73,86,Yes
075746.png,124,86,Yes
075746.png,80,90,Yes
075746.png,128,71,Yes
075747.png,108,146,Yes
075747.png,79,84,Yes
075748.png,125,90,Yes
075758.png,127,90,Yes
075758.png,76,90,Yes
075758.png,83,140,Yes
075759.png,92,143,Yes
075759.png,125,88,Yes
075763.png,126,89,Yes
075763.png,77,92,Yes
075763.png,116,76,Yes
075767.png,76,89,Yes
075767.png,126,88,Yes
075767.png,88,125,Yes
075767.png,69,83,Yes
075771.png,128,89,Yes
075771.png,75,90,Yes
075771.png,78,78,Yes
075782.png,128,82,Yes
075787.png,121,89,Yes
075787.png,90,148,Yes
075787.png,80,88,Yes
075792.png,127,90,Yes
075792.png,90,146,Yes
075792.png,76,89,Yes
075792.png,94,144,Yes
075793.png,116,89,Yes
075797.png,124,88,Yes
075797.png,75,89,Yes
075797.png,103,136,Yes
075800.png,126,87,Yes
075800.png,75,88,Yes
075802.png,126,90,Yes
075802.png,114,143,Yes
075802.png,117,82,Yes
075805.png,75,89,Yes
075805.png,125,87,Yes
075805.png,74,70,Yes
075811.png,129,89,Yes
075811.png,78,91,Yes
075811.png,81,149,Yes
075811.png,117,147,Yes
075814.png,76,89,Yes
075814.png,125,89,Yes
075814.png,112,131,Yes
075816.png,127,89,Yes
075816.png,77,89,Yes
075819.png,127,89,Yes
075819.png,114,142,Yes
075819.png,75,87,Yes
075819.png,122,78,Yes
075830.png,76,145,Yes
075830.png,125,85,Yes
075832.png,80,88,Yes
075832.png,123,90,Yes
075832.png,103,140,Yes
075833.png,76,88,Yes
075833.png,127,87,Yes
075837.png,80,135,Yes
075837.png,126,90,Yes
075844.png,125,86,Yes
075846.png,124,90,Yes
075846.png,77,92,Yes
075850.png,130,89,Yes
075850.png,74,91,Yes
075852.png,75,89,Yes
075852.png,126,89,Yes
075853.png,123,88,Yes
075853.png,78,90,Yes
075868.png,124,88,Yes
075868.png,77,89,Yes
075872.png,127,90,Yes
075872.png,76,89,Yes
075874.png,75,90,Yes
075874.png,124,89,Yes
075880.png,127,86,Yes
075880.png,99,145,Yes
075880.png,78,89,Yes
075894.png,126,89,Yes
075894.png,74,88,Yes
075896.png,74,92,Yes
075896.png,97,145,Yes
075900.png,75,89,Yes
075900.png,125,89,Yes
075901.png,128,90,Yes
075901.png,77,90,Yes
075903.png,77,89,Yes
075903.png,100,131,Yes
075903.png,127,88,Yes
075904.png,125,89,Yes
075904.png,74,91,Yes
075916.png,91,34,Yes
075916.png,74,88,Yes
075916.png,129,89,Yes
075916.png,109,144,Yes
075917.png,127,87,Yes
075917.png,108,140,Yes
075919.png,30,116,Yes
075919.png,129,92,Yes
075921.png,127,88,Yes
075921.png,78,92,Yes
075921.png,149,30,Yes
075921.png,121,71,Yes
075926.png,127,90,Yes
075926.png,75,90,Yes
075927.png,126,90,Yes
075927.png,75,89,Yes
075927.png,85,141,Yes
075936.png,125,87,Yes
075936.png,108,141,Yes
075936.png,71,87,Yes
075941.png,125,88,Yes
075941.png,77,90,Yes
075941.png,81,136,Yes
075941.png,114,139,Yes
075947.png,101,126,Yes
075947.png,128,90,Yes
075947.png,111,142,Yes
075950.png,120,87,Yes
075953.png,125,87,Yes
075959.png,79,87,Yes
075959.png,120,88,Yes
075970.png,126,90,Yes
075970.png,76,89,Yes
075970.png,87,138,Yes
075975.png,126,89,Yes
075975.png,77,88,Yes
075981.png,80,88,Yes
075981.png,128,89,Yes
075981.png,119,82,Yes
075981.png,91,144,Yes
075981.png,114,143,Yes
075981.png,106,140,Yes
075982.png,76,88,Yes
075982.png,126,89,Yes
075982.png,100,132,Yes
075983.png,127,89,Yes
075983.png,76,88,Yes
075984.png,79,91,Yes
075984.png,122,85,Yes
075984.png,88,82,Yes
075989.png,126,88,Yes
075989.png,75,89,Yes
075990.png,23,111,Yes
075990.png,128,90,Yes
075990.png,74,89,Yes
075991.png,71,88,Yes
075992.png,116,84,Yes
075992.png,101,121,Yes
075993.png,127,89,Yes
075993.png,64,19,Yes
075993.png,73,85,Yes
075994.png,126,86,Yes
076000.png,126,89,Yes
076000.png,78,91,Yes
076000.png,156,171,Yes
076001.png,125,89,Yes
076001.png,81,141,Yes
076001.png,76,89,Yes
076001.png,84,74,Yes
076005.png,128,90,Yes
076005.png,115,175,Yes
